frame_no_cam,person_id,x_top_left_BB,y_top_left_BB,x_bottom_right_BB,y_bottom_right_BB
1791,164,924,513,982,632
1791,169,859,-23,870,4
1791,170,820,556,871,672
1791,173,602,50,618,91
1791,176,47,509,81,535
1791,177,1435,236,1467,313
1791,184,1089,115,1115,166
1791,185,1745,-25,1763,4
1791,187,1807,16,1829,56
1791,188,599,441,645,545
1791,204,-14,54,8,96
1792,36,859,-20,874,10
1792,52,860,-16,874,14
1792,53,679,34,691,73
1792,54,850,-14,863,15
1792,58,844,-14,858,18
1792,80,264,65,279,94
1792,97,67,69,88,106
1792,106,1400,33,1425,74
1792,110,337,357,382,448
1792,115,1771,-24,1790,8
1792,122,1370,61,1393,107
1792,123,1208,233,1245,312
1792,124,1606,439,1685,550
1792,156,109,65,132,102
1792,158,1131,144,1164,203
1792,164,916,513,984,632
1792,169,859,-23,871,4
1792,170,827,556,869,672
1792,173,602,50,618,91
1792,176,48,508,82,533
1792,177,1436,237,1467,313
1792,184,1089,115,1114,166
1792,185,1745,-26,1763,4
1792,187,1807,15,1829,56
1792,188,601,442,646,546
1792,204,-15,55,8,96
1793,36,859,-20,874,10
1793,52,859,-16,874,14
1793,53,679,34,691,73
1793,54,850,-14,863,15
1793,58,844,-13,858,18
1793,80,263,65,280,93
1793,97,68,71,90,106
1793,106,1401,33,1425,73
1793,110,337,356,384,448
1793,115,1771,-24,1791,10
1793,122,1370,61,1393,107
1793,123,1208,233,1245,312
1793,124,1605,440,1684,550
1793,156,110,65,134,102
1793,158,1131,143,1163,202
1793,164,911,513,984,630
1793,169,861,-23,871,4
1793,170,832,556,867,672
1793,173,601,50,617,91
1793,176,51,506,83,531
1793,177,1436,237,1467,313
1793,184,1089,114,1113,165
1793,185,1744,-26,1763,4
1793,187,1807,15,1829,56
1793,188,603,443,647,547
1793,204,-15,55,8,96
1794,36,858,-20,874,10
1794,52,859,-16,873,14
1794,53,678,34,691,73
1794,54,851,-14,862,15
1794,58,844,-13,858,18
1794,80,262,65,280,93
1794,97,67,71,90,106
1794,106,1401,32,1425,72
1794,110,337,355,386,448
1794,115,1771,-24,1791,10
1794,122,1371,61,1393,107
1794,123,1207,232,1245,312
1794,124,1604,440,1683,550
1794,156,111,65,135,102
1794,158,1131,143,1163,200
1794,164,909,512,983,628
1794,169,863,-23,873,6
1794,170,836,557,871,672
1794,173,601,50,616,91
1794,176,56,504,85,529
1794,177,1435,237,1467,314
1794,184,1089,113,1112,165
1794,185,1743,-25,1763,4
1794,187,1807,14,1829,56
1794,188,606,444,647,547
1794,204,-16,55,8,97
1795,36,858,-20,874,10
1795,52,858,-16,873,14
1795,53,678,35,691,73
1795,54,851,-14,862,15
1795,58,844,-13,857,18
1795,80,260,65,281,93
1795,97,69,73,90,106
1795,106,1402,32,1426,72
1795,110,337,355,388,448
1795,115,1772,-24,1791,10
1795,122,1371,62,1393,108
1795,123,1207,231,1245,311
1795,124,1604,441,1681,550
1795,156,113,65,137,102
1795,158,1132,142,1162,199
1795,164,908,512,981,626
1795,169,863,-23,874,6
1795,170,841,557,874,672
1795,173,601,50,616,91
1795,177,1435,238,1467,314
1795,184,1088,113,1111,168
1795,185,1743,-25,1763,4
1795,187,1807,14,1829,56
1795,188,608,445,647,547
1795,204,-16,56,7,97
1796,36,857,-20,874,10
1796,52,858,-16,873,14
1796,53,677,35,691,73
1796,54,850,-14,862,13
1796,58,844,-13,857,18
1796,80,259,65,281,93
1796,97,68,73,90,96
1796,106,1403,32,1426,71
1796,110,336,354,389,448
1796,115,1772,-24,1791,10
1796,122,1371,62,1393,108
1796,123,1207,231,1245,311
1796,124,1603,442,1681,550
1796,156,114,65,137,102
1796,158,1132,141,1161,198
1796,164,907,511,976,622
1796,169,864,-23,874,5
1796,170,841,558,878,672
1796,173,600,50,615,92
1796,177,1436,238,1467,314
1796,184,1088,112,1111,168
1796,185,1743,-30,1763,4
1796,187,1807,14,1829,56
1796,188,609,445,648,547
1796,204,-16,56,7,97
1797,36,857,-20,874,10
1797,52,857,-16,872,14
1797,53,677,35,691,74
1797,54,849,-13,862,15
1797,58,844,-13,857,18
1797,80,258,66,282,93
1797,97,67,73,90,95
1797,106,1403,32,1426,74
1797,110,337,354,391,448
1797,115,1772,-24,1791,10
1797,122,1371,62,1393,108
1797,123,1207,230,1245,311
1797,124,1603,442,1680,550
1797,156,116,64,138,102
1797,158,1132,140,1160,198
1797,164,905,510,970,621
1797,169,864,-23,875,5
1797,170,840,559,886,673
1797,173,600,50,615,92
1797,177,1436,238,1468,314
1797,184,1088,112,1111,167
1797,185,1743,-30,1763,4
1797,187,1807,13,1829,55
1797,188,611,445,648,547
1797,204,-17,56,6,97
1798,36,857,-20,874,10
1798,52,857,-16,872,14
1798,53,676,35,691,74
1798,54,849,-13,861,15
1798,58,844,-13,857,18
1798,80,256,66,281,93
1798,97,72,79,89,95
1798,106,1404,31,1426,74
1798,110,337,353,392,448
1798,115,1772,-24,1792,10
1798,122,1371,62,1393,108
1798,123,1207,230,1245,311
1798,124,1603,442,1680,550
1798,156,117,64,137,102
1798,158,1133,140,1159,198
1798,164,904,509,964,621
1798,169,864,-23,875,5
1798,170,838,561,892,675
1798,173,599,50,616,92
1798,177,1436,238,1468,314
1798,184,1088,112,1110,167
1798,185,1743,-29,1762,4
1798,187,1807,13,1829,55
1798,188,612,445,648,547
1798,204,-18,56,6,97
1799,36,857,-20,874,10
1799,52,856,-16,872,14
1799,53,676,35,691,74
1799,54,849,-13,861,15
1799,58,844,-12,856,18
1799,80,255,66,281,93
1799,97,71,79,89,95
1799,106,1405,31,1425,74
1799,110,338,353,392,448
1799,115,1772,-24,1792,10
1799,122,1371,63,1393,109
1799,123,1207,230,1245,311
1799,124,1602,443,1680,550
1799,156,118,64,137,102
1799,158,1133,139,1159,200
1799,164,904,507,956,621
1799,169,865,-23,875,5
1799,170,837,562,896,677
1799,173,599,50,616,92
1799,177,1437,239,1468,313
1799,184,1088,112,1110,167
1799,185,1743,-25,1762,4
1799,187,1808,13,1828,55
1799,188,613,446,650,547
1799,204,-18,56,5,97
1800,36,856,-20,874,10
1800,52,856,-16,872,14
1800,53,675,35,691,74
1800,54,849,-13,861,15
1800,58,843,-12,856,18
1800,80,254,66,280,93
1800,97,70,79,88,96
1800,106,1406,31,1425,74
1800,110,339,353,393,448
1800,115,1772,-24,1792,10
1800,122,1371,63,1394,109
1800,123,1207,230,1244,310
1800,124,1602,443,1679,550
1800,156,119,63,137,101
1800,158,1133,139,1158,200
1800,164,903,506,947,621
1800,169,863,-23,875,5
1800,170,837,563,899,678
1800,173,598,51,616,92
1800,177,1438,239,1468,313
1800,184,1088,112,1110,167
1800,185,1743,-22,1761,4
1800,187,1808,13,1828,55
1800,188,614,446,655,547
1800,204,-19,56,5,97
1801,36,857,-20,874,10
1801,52,856,-16,872,14
1801,53,675,35,691,74
1801,54,849,-13,860,15
1801,58,843,-12,856,18
1801,80,254,66,279,93
1801,97,73,85,87,96
1801,106,1406,31,1425,74
1801,110,340,352,393,447
1801,115,1772,-24,1792,10
1801,122,1371,63,1394,109
1801,123,1207,230,1244,310
1801,124,1601,444,1679,549
1801,156,121,63,137,101
1801,158,1134,138,1157,200
1801,164,897,504,940,621
1801,169,863,-23,876,5
1801,170,838,564,901,679
1801,173,598,51,616,93
1801,177,1438,240,1469,315
1801,184,1088,113,1109,167
1801,185,1743,-21,1761,4
1801,187,1808,14,1828,55
1801,188,613,446,659,547
1801,204,-19,56,4,97
1802,36,857,-20,874,10
1802,52,855,-16,872,14
1802,53,675,35,691,74
1802,54,849,-13,860,15
1802,58,843,-12,856,18
1802,80,253,66,278,93
1802,97,72,85,85,96
1802,106,1407,31,1425,74
1802,110,342,352,393,446
1802,115,1772,-24,1792,10
1802,122,1371,63,1395,109
1802,123,1206,230,1243,309
1802,124,1601,445,1678,549
1802,156,122,63,139,101
1802,158,1134,138,1156,200
1802,164,891,503,932,621
1802,169,864,-23,876,5
1802,170,840,565,902,680
1802,173,597,51,615,93
1802,177,1439,240,1469,318
1802,184,1088,113,1109,166
1802,185,1743,-28,1760,4
1802,187,1808,14,1828,55
1802,188,612,447,663,550
1802,204,-19,56,4,97
1803,36,860,-19,874,4
1803,52,855,-16,872,14
1803,53,674,35,690,74
1803,54,849,-13,859,15
1803,58,842,-12,856,19
1803,80,252,66,272,88
1803,106,1407,31,1426,74
1803,110,343,351,394,444
1803,115,1772,-24,1792,10
1803,122,1371,63,1395,110
1803,123,1206,230,1243,308
1803,124,1599,446,1678,549
1803,156,122,63,141,101
1803,158,1134,138,1156,200
1803,164,885,502,927,621
1803,169,864,-24,876,5
1803,170,844,566,904,680
1803,173,597,51,615,93
1803,177,1438,241,1470,319
1803,184,1088,113,1109,165
1803,185,1744,-29,1760,4
1803,187,1808,14,1827,54
1803,188,611,447,667,553
1803,204,-21,56,4,97
1804,36,860,-19,874,4
1804,52,855,-16,872,14
1804,53,674,35,689,74
1804,54,849,-13,858,15
1804,58,842,-12,856,19
1804,80,252,66,271,88
1804,106,1407,31,1426,74
1804,110,344,351,394,442
1804,115,1772,-24,1792,10
1804,122,1371,63,1396,110
1804,123,1205,229,1242,307
1804,124,1595,446,1678,550
1804,156,122,63,144,101
1804,158,1133,139,1155,200
1804,164,878,501,929,620
1804,169,864,-24,876,5
1804,170,849,566,905,680
1804,173,596,51,615,93
1804,177,1438,242,1471,320
1804,184,1087,113,1108,164
1804,185,1744,-29,1760,4
1804,187,1808,14,1827,54
1804,188,611,448,671,556
1804,204,-21,56,4,97
1805,36,860,-19,873,10
1805,52,854,-16,872,14
1805,53,674,35,689,74
1805,54,849,-13,858,15
1805,58,842,-12,855,19
1805,80,251,66,265,83
1805,106,1407,31,1426,73
1805,110,346,350,394,440
1805,115,1773,-24,1790,10
1805,122,1371,63,1396,110
1805,123,1205,229,1242,305
1805,124,1592,447,1677,552
1805,156,123,64,146,101
1805,158,1132,139,1155,200
1805,164,872,500,930,620
1805,169,865,-24,876,4
1805,170,853,567,906,680
1805,173,596,52,614,93
1805,177,1438,243,1471,321
1805,184,1087,113,1107,163
1805,185,1744,-29,1760,5
1805,187,1808,14,1827,53
1805,188,611,450,674,549
1805,204,-22,56,5,96
1806,36,860,-19,873,10
1806,52,854,-16,872,15
1806,53,673,35,688,74
1806,54,849,-13,858,15
1806,58,841,-12,855,19
1806,80,251,65,264,83
1806,106,1406,31,1426,73
1806,110,347,349,394,438
1806,115,1773,-23,1790,11
1806,122,1372,63,1397,110
1806,123,1205,229,1241,304
1806,124,1590,448,1676,554
1806,156,123,64,148,101
1806,158,1131,139,1154,199
1806,164,866,500,931,619
1806,169,864,-25,876,4
1806,170,857,567,906,680
1806,173,596,52,614,93
1806,177,1438,244,1472,322
1806,184,1086,112,1107,162
1806,185,1744,-26,1760,5
1806,187,1808,14,1827,53
1806,188,611,451,677,560
1806,204,-24,56,5,97
1807,36,860,-19,873,9
1807,52,854,-16,872,15
1807,53,673,35,687,75
1807,54,848,-13,857,15
1807,58,841,-12,855,19
1807,80,250,65,262,82
1807,106,1406,31,1426,73
1807,110,348,348,394,436
1807,115,1773,-23,1790,11
1807,122,1372,63,1397,110
1807,123,1204,228,1241,303
1807,124,1589,449,1675,555
1807,156,124,64,150,101
1807,158,1131,139,1153,199
1807,164,860,500,932,619
1807,169,865,-25,876,5
1807,170,863,567,906,680
1807,173,595,52,613,94
1807,177,1438,245,1472,323
1807,184,1085,112,1106,162
1807,185,1743,-28,1760,5
1807,187,1808,14,1827,52
1807,188,612,452,680,561
1807,204,-25,56,5,98
1808,36,860,-19,873,9
1808,52,854,-15,872,15
1808,53,673,35,686,75
1808,54,848,-13,857,15
1808,58,840,-12,855,19
1808,80,249,65,261,82
1808,106,1406,31,1427,73
1808,110,350,346,393,434
1808,115,1773,-23,1790,11
1808,122,1373,63,1398,110
1808,123,1204,227,1241,303
1808,124,1589,450,1674,557
1808,156,125,65,151,101
1808,158,1131,139,1153,198
1808,164,853,500,932,617
1808,169,865,-25,876,5
1808,170,871,567,904,681
1808,173,595,52,612,94
1808,177,1439,245,1473,324
1808,184,1085,111,1105,163
1808,185,1744,-28,1760,5
1808,187,1807,13,1828,52
1808,188,614,454,682,562
1808,204,-26,57,6,98
1809,36,860,-19,872,11
1809,52,853,-15,872,15
1809,53,672,35,686,75
1809,54,848,-13,857,15
1809,58,840,-12,855,19
1809,80,248,65,261,82
1809,106,1406,31,1427,73
1809,110,351,345,393,434
1809,115,1773,-23,1790,11
1809,122,1373,63,1399,110
1809,123,1204,227,1240,303
1809,124,1590,450,1672,558
1809,156,126,65,152,101
1809,158,1130,139,1152,197
1809,164,848,499,932,616
1809,169,866,-25,876,5
1809,170,879,567,903,681
1809,173,595,52,611,94
1809,177,1439,246,1473,324
1809,184,1084,111,1105,163
1809,185,1744,-29,1760,5
1809,187,1807,13,1828,53
1809,188,616,455,683,562
1809,204,-27,57,6,99
1810,36,860,-19,872,11
1810,52,853,-15,871,15
1810,53,672,36,686,75
1810,54,848,-13,857,15
1810,58,839,-12,855,19
1810,80,247,65,260,82
1810,106,1406,31,1428,72
1810,110,352,344,395,434
1810,115,1772,-23,1790,11
1810,122,1372,63,1400,110
1810,123,1204,226,1240,303
1810,124,1590,451,1670,559
1810,156,127,65,153,101
1810,158,1129,138,1152,196
1810,164,845,498,929,614
1810,169,866,-25,876,5
1810,170,880,567,911,682
1810,173,595,52,611,94
1810,177,1439,246,1474,324
1810,184,1084,110,1105,163
1810,185,1744,-29,1760,5
1810,187,1807,13,1828,53
1810,188,619,456,684,563
1810,204,-28,58,6,99
1811,36,859,-19,872,11
1811,52,853,-15,871,15
1811,53,671,36,686,75
1811,54,848,-13,857,15
1811,58,839,-12,855,19
1811,80,245,65,259,82
1811,106,1407,31,1428,72
1811,110,352,343,398,434
1811,115,1772,-22,1790,11
1811,122,1372,63,1400,110
1811,123,1204,225,1240,303
1811,124,1590,451,1669,559
1811,156,129,65,153,102
1811,158,1129,138,1152,194
1811,164,842,497,925,611
1811,169,866,-24,877,5
1811,170,879,567,917,685
1811,173,595,52,610,94
1811,177,1440,246,1475,324
1811,184,1083,109,1104,163
1811,185,1744,-29,1760,5
1811,187,1806,12,1828,53
1811,188,621,457,684,563
1811,204,-29,58,6,99
1812,36,859,-19,871,11
1812,52,853,-15,871,15
1812,53,670,36,686,75
1812,54,848,-13,857,15
1812,58,839,-12,855,19
1812,80,244,65,256,81
1812,106,1407,31,1429,72
1812,110,353,342,400,434
1812,115,1772,-22,1790,11
1812,122,1372,63,1401,110
1812,123,1204,225,1240,303
1812,124,1590,452,1667,559
1812,156,131,65,153,102
1812,158,1128,137,1152,194
1812,164,840,495,909,601
1812,169,866,-24,878,4
1812,170,876,568,925,687
1812,173,595,52,609,94
1812,177,1441,247,1475,324
1812,184,1083,109,1104,163
1812,185,1743,-29,1759,5
1812,187,1806,12,1828,53
1812,188,624,457,684,563
1812,204,-30,58,6,100
1813,36,859,-19,871,11
1813,52,853,-15,871,15
1813,53,670,36,686,76
1813,54,847,-13,857,15
1813,58,838,-12,856,19
1813,80,243,65,254,79
1813,106,1407,31,1429,72
1813,110,353,342,401,434
1813,115,1772,-22,1790,11
1813,122,1372,63,1401,110
1813,123,1204,224,1240,302
1813,124,1590,452,1666,559
1813,156,133,64,154,102
1813,158,1127,137,1152,194
1813,164,839,494,895,601
1813,169,867,-24,878,4
1813,170,874,569,931,690
1813,173,594,52,608,94
1813,177,1441,247,1475,324
1813,184,1082,108,1104,163
1813,185,1743,-28,1759,5
1813,187,1806,11,1828,53
1813,188,628,458,684,563
1813,204,-30,58,6,100
1814,36,859,-19,871,11
1814,52,853,-15,870,16
1814,53,669,36,686,76
1814,54,847,-13,857,15
1814,58,838,-12,856,19
1814,80,242,66,254,79
1814,106,1407,31,1430,72
1814,110,354,341,402,434
1814,115,1772,-22,1789,5
1814,122,1372,64,1402,110
1814,123,1204,223,1240,302
1814,124,1588,453,1665,560
1814,156,134,64,154,102
1814,158,1126,136,1151,194
1814,164,839,492,905,603
1814,169,867,-24,878,4
1814,170,872,570,938,692
1814,173,594,52,606,94
1814,177,1441,247,1475,324
1814,184,1082,108,1104,163
1814,185,1743,-28,1759,5
1814,187,1805,11,1828,53
1814,188,632,458,683,563
1814,204,-30,59,6,100
1815,36,859,-19,870,11
1815,52,853,-15,870,16
1815,53,669,36,686,76
1815,54,846,-12,857,16
1815,58,838,-12,856,19
1815,80,241,66,253,79
1815,106,1407,31,1431,72
1815,110,355,341,402,435
1815,115,1772,-22,1789,12
1815,122,1372,64,1402,110
1815,123,1204,223,1240,302
1815,124,1587,453,1665,560
1815,156,135,64,156,102
1815,158,1125,135,1151,194
1815,164,839,491,898,601
1815,169,868,-24,878,3
1815,170,872,571,943,694
1815,173,594,52,605,94
1815,177,1441,247,1475,324
1815,184,1081,108,1104,162
1815,185,1742,-28,1758,5
1815,187,1805,11,1828,53
1815,188,636,458,682,563
1815,204,-30,59,6,100
1816,36,859,-19,870,11
1816,52,853,-15,870,16
1816,53,669,37,686,76
1816,54,846,-12,857,16
1816,58,838,-12,856,19
1816,80,240,66,252,79
1816,106,1408,30,1431,72
1816,110,356,341,402,434
1816,115,1772,-22,1789,12
1816,122,1372,64,1403,111
1816,123,1203,223,1240,302
1816,124,1586,453,1665,560
1816,156,136,64,157,102
1816,158,1125,134,1151,194
1816,164,839,489,889,600
1816,169,868,-24,878,4
1816,170,872,573,948,695
1816,173,593,52,604,94
1816,177,1441,248,1475,324
1816,184,1081,108,1104,162
1816,185,1742,-28,1758,5
1816,187,1805,11,1828,53
1816,188,640,459,681,563
1816,204,-30,59,6,100
1817,36,859,-19,869,11
1817,52,853,-15,869,16
1817,53,668,37,685,76
1817,54,846,-12,857,16
1817,58,837,-12,856,19
1817,80,240,66,251,79
1817,106,1409,30,1432,72
1817,110,358,340,402,434
1817,115,1772,-22,1789,12
1817,122,1372,64,1403,111
1817,123,1203,223,1240,302
1817,124,1584,454,1665,560
1817,156,137,64,158,102
1817,158,1125,134,1151,194
1817,164,840,487,881,600
1817,169,869,-25,878,4
1817,170,872,574,953,696
1817,173,593,52,604,94
1817,177,1441,249,1475,325
1817,184,1081,108,1104,162
1817,185,1742,-28,1758,5
1817,187,1804,11,1828,52
1817,188,642,459,682,563
1817,204,-30,59,6,100
1818,36,859,-19,869,11
1818,52,852,-15,869,16
1818,53,668,37,685,76
1818,54,845,-12,857,16
1818,58,837,-11,856,19
1818,80,239,66,250,79
1818,106,1409,30,1432,72
1818,110,359,340,402,433
1818,115,1772,-22,1789,12
1818,122,1372,65,1403,111
1818,123,1203,222,1241,301
1818,124,1583,454,1665,560
1818,156,137,64,160,102
1818,158,1124,133,1150,194
1818,164,838,486,875,599
1818,169,869,-25,879,4
1818,170,875,575,956,697
1818,173,592,52,605,94
1818,177,1440,249,1475,328
1818,184,1080,108,1104,162
1818,185,1742,-28,1758,5
1818,187,1804,11,1828,52
1818,188,645,460,684,563
1818,204,-30,58,6,100
1819,36,859,-19,869,11
1819,52,852,-15,869,16
1819,53,668,37,684,76
1819,54,845,-12,856,16
1819,58,837,-11,856,19
1819,80,238,66,249,79
1819,106,1410,30,1433,72
1819,110,361,339,402,432
1819,115,1772,-22,1789,12
1819,122,1372,65,1403,112
1819,123,1203,222,1241,301
1819,124,1583,455,1664,560
1819,156,138,64,162,102
1819,158,1124,133,1150,194
1819,164,837,485,881,600
1819,169,869,-25,879,4
1819,170,878,576,959,697
1819,173,592,52,605,94
1819,177,1440,250,1475,330
1819,184,1079,109,1104,162
1819,185,1742,-28,1758,5
1819,187,1804,12,1828,52
1819,188,647,461,689,565
1819,204,-31,57,7,98
1820,36,858,-19,869,11
1820,52,852,-15,868,16
1820,53,668,37,684,76
1820,54,845,-12,856,16
1820,58,837,-11,856,20
1820,80,237,65,247,79
1820,106,1409,29,1433,72
1820,110,362,339,402,430
1820,115,1772,-22,1790,12
1820,122,1372,65,1403,112
1820,123,1202,222,1241,301
1820,124,1582,455,1664,560
1820,156,139,65,169,110
1820,158,1123,133,1150,194
1820,164,835,485,881,600
1820,169,870,-25,880,4
1820,170,882,577,960,697
1820,173,591,52,605,94
1820,177,1440,251,1475,331
1820,184,1079,109,1104,161
1820,185,1742,-28,1758,5
1820,187,1804,12,1828,52
1820,188,648,462,694,568
1820,204,-32,57,7,99
1821,36,858,-19,868,11
1821,52,852,-15,868,16
1821,53,668,37,683,76
1821,54,844,-12,856,16
1821,58,837,-11,856,20
1821,80,236,65,246,78
1821,106,1409,29,1434,72
1821,110,363,338,402,428
1821,115,1773,-23,1790,12
1821,122,1373,66,1403,112
1821,123,1202,222,1242,300
1821,124,1581,456,1664,559
1821,156,141,65,171,109
1821,158,1122,133,1150,194
1821,164,832,484,881,599
1821,169,870,-26,880,4
1821,170,886,578,961,697
1821,173,590,52,605,94
1821,177,1441,253,1475,332
1821,184,1079,108,1104,161
1821,185,1742,-29,1758,5
1821,187,1804,12,1828,51
1821,188,650,463,697,570
1821,204,-32,57,7,99
1822,36,858,-19,868,11
1822,52,852,-15,867,16
1822,53,668,37,682,76
1822,54,844,-12,855,16
1822,58,837,-11,856,20
1822,80,236,65,245,78
1822,106,1409,29,1434,72
1822,110,364,337,402,426
1822,115,1773,-23,1790,12
1822,122,1373,66,1404,110
1822,123,1202,222,1242,299
1822,124,1581,457,1664,562
1822,156,142,65,172,110
1822,158,1122,133,1150,194
1822,164,823,484,883,598
1822,169,870,-26,881,4
1822,170,892,579,961,697
1822,173,590,53,605,95
1822,177,1441,253,1475,333
1822,184,1079,108,1103,160
1822,185,1741,-29,1758,5
1822,187,1804,12,1827,51
1822,188,652,465,699,572
1822,204,-33,57,7,99
1823,36,858,-19,868,11
1823,52,852,-15,867,16
1823,53,667,37,681,76
1823,54,844,-12,855,16
1823,58,837,-11,856,14
1823,80,235,64,244,78
1823,106,1408,29,1434,72
1823,110,365,336,402,424
1823,115,1773,-23,1790,12
1823,122,1373,66,1404,113
1823,123,1202,222,1242,297
1823,124,1581,457,1664,566
1823,156,144,66,173,110
1823,158,1121,134,1150,194
1823,164,816,484,883,597
1823,169,870,-26,881,4
1823,170,898,579,961,697
1823,173,589,53,605,95
1823,177,1441,254,1476,334
1823,184,1079,108,1103,159
1823,187,1804,12,1827,50
1823,188,654,466,699,573
1823,204,-33,57,7,99
1824,36,858,-18,867,11
1824,52,852,-15,866,16
1824,53,667,37,680,76
1824,54,845,-12,854,16
1824,58,837,-11,856,20
1824,80,234,64,243,78
1824,106,1408,29,1434,71
1824,110,366,335,402,422
1824,115,1773,-23,1790,12
1824,122,1374,66,1404,113
1824,123,1202,222,1242,295
1824,124,1581,458,1663,570
1824,156,145,66,173,110
1824,158,1120,134,1150,193
1824,164,811,484,883,596
1824,169,870,-26,882,4
1824,170,905,579,960,698
1824,173,589,53,605,95
1824,177,1441,255,1476,335
1824,184,1079,107,1103,158
1824,187,1805,12,1827,50
1824,188,656,467,700,574
1824,204,-34,57,7,100
1825,36,858,-18,867,11
1825,52,852,-15,866,16
1825,53,667,37,679,76
1825,54,845,-12,853,16
1825,58,837,-11,855,20
1825,80,233,64,242,78
1825,106,1408,29,1435,71
1825,110,367,334,403,420
1825,115,1773,-23,1790,12
1825,122,1374,66,1404,113
1825,123,1202,221,1241,294
1825,124,1580,459,1663,573
1825,156,147,66,173,110
1825,158,1120,134,1150,193
1825,164,810,483,881,594
1825,169,869,-26,882,4
1825,170,913,580,958,698
1825,173,588,53,605,95
1825,177,1441,255,1476,335
1825,184,1079,107,1102,157
1825,187,1805,11,1826,50
1825,188,659,468,700,574
1825,204,-34,58,7,100
1826,36,856,-18,867,11
1826,52,852,-15,866,16
1826,53,667,37,678,76
1826,54,844,-12,854,16
1826,58,837,-11,855,20
1826,80,232,64,242,78
1826,106,1408,29,1435,71
1826,110,367,333,405,421
1826,115,1774,-22,1790,12
1826,122,1375,66,1404,113
1826,123,1203,221,1241,295
1826,124,1580,460,1662,575
1826,156,148,65,173,110
1826,158,1120,133,1150,192
1826,164,809,483,878,592
1826,169,869,-26,883,4
1826,170,919,580,956,698
1826,173,588,54,605,95
1826,177,1441,256,1476,335
1826,184,1078,106,1101,156
1826,187,1804,11,1826,50
1826,188,662,469,700,574
1826,204,-35,58,7,100
1827,36,856,-18,867,11
1827,52,852,-15,866,16
1827,53,667,37,677,76
1827,54,844,-12,854,16
1827,58,837,-11,854,20
1827,80,230,65,241,78
1827,106,1408,29,1435,71
1827,110,367,332,407,421
1827,115,1774,-22,1790,12
1827,122,1376,66,1404,113
1827,123,1203,220,1240,295
1827,124,1580,461,1661,561
1827,156,149,65,172,110
1827,158,1119,133,1149,191
1827,164,808,482,874,588
1827,169,870,-26,883,4
1827,170,923,580,959,698
1827,173,587,54,605,96
1827,177,1441,256,1476,335
1827,184,1078,106,1101,156
1827,187,1804,11,1826,50
1827,188,664,470,701,574
1827,204,-35,58,8,101
1828,36,856,-18,867,12
1828,52,852,-14,865,16
1828,53,666,37,677,77
1828,54,844,-12,854,16
1828,58,837,-11,854,20
1828,80,229,65,241,78
1828,106,1408,29,1435,71
1828,110,368,331,409,421
1828,115,1774,-22,1790,12
1828,122,1377,66,1404,113
1828,123,1203,219,1240,294
1828,124,1580,462,1660,577
1828,156,151,65,172,110
1828,158,1119,133,1149,190
1828,164,806,481,868,588
1828,169,870,-26,884,4
1828,170,927,580,963,698
1828,173,587,54,605,96
1828,177,1441,257,1476,335
1828,184,1078,105,1100,158
1828,187,1804,10,1826,50
1828,188,666,470,702,574
1828,204,-36,59,8,101
1829,36,856,-18,866,12
1829,52,852,-14,865,16
1829,53,666,37,676,77
1829,54,844,-12,855,17
1829,58,837,-11,854,21
1829,80,228,65,239,76
1829,106,1409,29,1435,71
1829,110,369,330,412,421
1829,115,1774,-22,1790,12
1829,122,1378,66,1404,113
1829,123,1203,219,1239,294
1829,124,1580,463,1659,577
1829,156,152,64,172,110
1829,158,1119,132,1148,188
1829,164,804,480,862,588
1829,169,870,-26,884,4
1829,170,928,581,968,697
1829,173,586,54,605,96
1829,177,1441,257,1476,335
1829,184,1078,105,1100,158
1829,187,1804,10,1826,50
1829,188,668,470,702,574
1829,204,-36,59,8,101
1830,36,856,-18,866,12
1830,52,852,-14,864,16
1830,53,666,37,676,77
1830,54,844,-12,855,17
1830,58,837,-11,853,21
1830,80,227,65,239,76
1830,106,1409,29,1435,70
1830,110,368,329,414,421
1830,115,1775,-21,1791,12
1830,122,1379,66,1404,113
1830,123,1203,218,1239,294
1830,124,1579,464,1658,578
1830,156,153,64,172,110
1830,158,1119,132,1148,187
1830,164,800,479,855,589
1830,169,870,-26,884,4
1830,170,926,582,974,697
1830,173,586,54,605,96
1830,177,1442,257,1476,335
1830,184,1078,104,1099,158
1830,187,1804,9,1826,50
1830,188,669,470,703,574
1830,204,-37,59,8,101
1831,36,856,-18,866,12
1831,52,852,-14,864,16
1831,53,665,37,676,76
1831,54,843,-12,855,17
1831,58,837,-11,852,21
1831,80,226,65,238,76
1831,106,1409,29,1435,70
1831,110,368,329,416,421
1831,115,1775,-21,1791,12
1831,122,1380,66,1404,113
1831,123,1203,217,1239,294
1831,124,1579,465,1658,579
1831,156,154,64,171,110
1831,158,1119,131,1147,187
1831,164,795,477,848,589
1831,169,870,-26,885,4
1831,170,925,583,982,700
1831,173,585,54,604,96
1831,177,1442,257,1476,335
1831,184,1078,104,1099,158
1831,187,1804,9,1826,50
1831,188,669,470,707,575
1831,204,-38,59,8,101
1832,36,856,-18,866,12
1832,52,852,-14,864,16
1832,53,665,37,676,77
1832,54,843,-12,855,17
1832,58,837,-11,852,21
1832,80,226,65,237,76
1832,106,1410,29,1435,70
1832,110,367,329,418,421
1832,115,1775,-21,1791,12
1832,122,1381,66,1404,113
1832,123,1203,217,1239,294
